model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Loss of Taste: No,0.0049253074,53
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Gov Response: Very Good,0.0049048034,54
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,State: Northern Ireland,0.0048843822,55
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Gov Response: Very Bad,0.0048782486,56
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Low Interest: Several Days,0.0048583257,57
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.004793413,58
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.00470733,59
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,State: Scotland,0.0044945986,60
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Confidence in the government: High,0.0044461167,61
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Confidence in the government: Low,0.0043973206,62
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Dry Cough: Yes,0.004327328,63
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Depressed: Several Days,0.004192,64
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Gov Response: Somewhat Good,0.004090657,65
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Loss of Smell: No,0.002629756,66
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Loss of Smell: Yes,0.0,67
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Loss of Taste: Yes,0.0,68
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Fever: No,0.0,69
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.0,70
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Confidence in the government: N/A,0.0,71
XGBoost,United Kingdom,after_mandate,After mandate,protective,Protective behaviour,United_Kingdom_after_mandate_protective,United Kingdom - After mandate - Protective behaviour,Gov Response: N/A,0.0,72
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.10635799,1
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Neutral,0.029591428,2
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Symptom Isolation: Unsure,0.029135881,3
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Kerala,0.028994182,4
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: West Bengal,0.02839175,5
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Employment: Student,0.027038544,6
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Handwashing Count,0.02678068,7
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Employment: Part Time,0.025499348,8
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Gujarat,0.02542719,9
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,COVID Test: Negative,0.024973683,10
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Tamil Nadu,0.024888298,11
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Willingness: Very Willing,0.02455332,12
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Delhi,0.023825526,13
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Employment: Retired,0.023247551,14
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Unwilling,0.023091529,15
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Week,0.022889638,16
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Willingness: Neutral,0.022661583,17
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Unsure,0.022565616,18
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Loss of Smell: No,0.022499103,19
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Employment: Not Working,0.022461912,20
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Very Easy,0.021899268,21
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Household COVID Test: Unsure,0.02117381,22
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Loss of Taste: No,0.02037517,23
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,COVID Test: Not done,0.020126121,24
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Physical contact count (with stranger),0.020010116,25
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Age,0.019957682,26
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Willing,0.01911262,27
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Household Size,0.01878985,28
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Shortness of Breath: No,0.018753367,29
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Dry Cough: No,0.01863465,30
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Karnataka,0.018040357,31
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Somewhat Difficult,0.01789227,32
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Outings count,0.016902182,33
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,No Symptoms: Yes,0.016121574,34
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,No Symptoms: No,0.016005192,35
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Physical contact count (with family),0.015939878,36
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Household COVID Test: Not done,0.0140783675,37
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Symptom Isolation: Yes,0.013890467,38
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Is a male?,0.013443317,39
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Somewhat Easy,0.01320524,40
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Symptom Isolation: No,0.012322632,41
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Comorbidity: No,0.011810143,42
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Uttar Pradesh,0.011108327,43
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Employment: Unemployed,0.010451833,44
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Isolation Ease: Very Difficult,0.00894364,45
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Comorbidity: Yes,0.006137252,46
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Chandigarh,0.0,47
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Jharkhand,0.0,48
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Jammu and Kashmir,0.0,49
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Himachal Pradesh,0.0,50
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Haryana,0.0,51
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Goa,0.0,52
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Dadra and Nagar Haveli and Daman and Diu,0.0,53
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Assam,0.0,54
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,State: Bihar,0.0,55
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Fever: No,0.0,56
XGBoost,India,before_mandate,Before mandate,mask,Face mask wearing,India_before_mandate_mask,India - Before mandate - Face mask wearing,Dry Cough: Yes,0.0,57
